timestamp,NO2,C2H50H,VOC,CO,Alcohol,LPG,Benzene,Temperature,Pressure,Humidity,Gas_Resistance,Altitude,State19.51
488140,75,277,334,884,3,10189,4294967295,24.28,1014.76,14.27,587.78,18.68,0
489136,75,275,331,879,2,7436,4294967295,24.29,1014.75,14.27,578.66,18.68,0
490132,74,273,329,876,2,5766,4294967295,24.28,1014.75,14.27,577.67,18.68,0
491128,73,272,327,872,3,5838,4294967295,24.29,1014.75,14.26,575.69,18.76,0
492124,73,270,324,868,3,5607,4294967295,24.28,1014.74,14.27,575.69,18.76,0
493120,72,268,323,865,3,5259,4294967295,24.28,1014.74,14.27,574.70,18.68,0
494116,71,266,320,861,2,4413,4294967295,24.28,1014.75,14.27,573.23,18.60,0
495112,71,265,318,858,2,4058,4294967295,24.28,1014.76,14.26,570.80,18.60,0
496108,71,263,316,855,3,4172,4294967295,24.28,1014.76,14.26,575.69,18.60,0
497104,70,261,315,852,2,3864,4294967295,24.28,1014.76,14.24,573.72,18.60,0
498100,69,260,313,850,3,3761,4294967295,24.28,1014.76,14.25,576.68,18.51,0
499096,69,259,312,848,2,3576,4294967295,24.28,1014.77,14.24,575.69,18.43,0
500092,69,257,310,845,3,3367,4294967295,24.28,1014.78,14.24,577.67,18.43,0
501088,68,256,308,843,3,2997,4294967295,24.28,1014.78,14.24,577.17,18.35,0
502084,68,255,307,840,3,2968,4294967295,24.28,1014.79,14.23,578.66,18.35,0
503080,67,254,305,838,2,3159,4294967295,24.28,1014.79,14.21,578.66,18.27,0
504076,67,253,304,837,3,2825,4294967295,24.28,1014.80,14.21,579.16,18.18,0
505072,67,252,302,835,2,2444,4294967295,24.28,1014.81,14.20,583.69,18.02,0
506068,66,250,300,833,3,2573,4294967295,24.28,1014.83,14.20,579.16,17.93,0
507064,67,249,299,832,2,2449,4294967295,24.28,1014.84,14.19,582.68,17.93,0
508060,66,248,298,830,2,2318,4294967295,24.28,1014.84,14.19,583.69,17.85,0
509056,66,246,296,827,2,2225,4294967295,24.28,1014.85,14.19,579.16,17.85,0
510052,66,246,295,826,2,2142,4294967295,24.28,1014.85,14.19,581.17,17.77,0
511048,65,245,294,824,2,2171,4294967295,24.28,1014.86,14.19,586.24,17.85,0
512044,65,244,293,823,2,2109,4294967295,24.28,1014.85,14.17,580.16,17.85,0
513040,65,243,291,821,2,1992,4294967295,24.28,1014.85,14.17,580.16,17.77,0
514036,64,242,290,820,3,2235,4294967295,24.28,1014.86,14.18,579.16,17.77,0
515032,64,240,289,819,3,2095,4294967295,24.28,1014.86,14.18,580.66,17.68,0
516028,64,239,287,818,2,1879,4294967295,24.28,1014.87,14.18,578.16,17.77,0
517024,64,239,286,817,2,1899,4294967295,24.28,1014.86,14.17,575.69,17.77,0
518020,63,238,284,815,2,1863,4294967295,24.28,1014.86,14.16,576.68,17.85,0
519016,64,236,284,814,2,1839,4294967295,24.28,1014.85,14.16,578.16,17.85,0
520012,63,235,282,813,2,1706,4294967295,24.28,1014.85,14.16,576.18,18.02,0
521008,63,235,281,811,2,1734,4294967295,24.28,1014.83,14.16,578.66,18.02,0
522004,62,234,280,810,2,1713,4294967295,24.28,1014.83,14.16,577.17,18.02,0
523000,62,233,279,809,3,1389,4294967295,24.28,1014.83,14.16,578.16,18.10,0
523996,62,232,278,808,2,1620,4294967295,24.28,1014.82,14.15,577.67,18.10,0
524992,62,232,277,807,2,1613,4294967295,24.28,1014.82,14.14,579.16,18.18,0
525988,62,231,275,806,2,1556,4294967295,24.28,1014.81,14.15,579.16,18.27,0
526984,61,230,275,804,2,1494,4294967295,24.28,1014.80,14.14,584.20,18.27,0
527980,61,229,274,804,2,1546,4294967295,24.28,1014.80,14.15,586.24,18.27,0
528976,61,228,273,803,2,1738,4294967295,24.28,1014.80,14.15,581.67,18.35,0
529972,61,227,272,802,3,1451,4294967295,24.28,1014.79,14.13,578.16,18.27,0
530968,61,227,271,801,2,1433,4294967295,24.28,1014.80,14.15,580.66,18.35,0
531964,61,225,270,800,2,1428,4294967295,24.28,1014.79,14.15,578.16,18.35,0
532960,60,224,268,800,2,1414,4294967295,24.28,1014.79,14.15,578.66,18.35,0
533956,60,224,268,799,2,1477,4294967295,24.28,1014.79,14.15,581.17,18.27,0
534952,60,223,267,798,2,1436,4294967295,24.28,1014.80,14.14,576.68,18.18,0
535948,59,222,266,797,2,1448,4294967295,24.28,1014.81,14.15,577.67,18.18,0
536944,59,222,265,797,2,1414,4294967295,24.28,1014.81,14.15,578.16,18.18,0
537940,59,221,265,796,2,1414,4294967295,24.28,1014.81,14.15,576.18,18.27,0
538936,59,221,264,795,2,1422,4294967295,24.28,1014.80,14.14,576.68,18.27,0
539932,59,219,263,794,2,1190,4294967295,24.28,1014.80,14.14,578.16,18.18,0
540928,59,219,262,793,2,1370,4294967295,24.28,1014.81,14.16,578.16,18.10,0
541924,59,218,260,792,2,1296,4294967295,24.28,1014.82,14.15,582.68,18.02,0
542920,58,217,260,792,2,1303,4294967295,24.28,1014.83,14.15,578.66,18.10,0
543916,58,217,259,791,2,1296,4294967295,24.28,1014.82,14.14,580.16,18.10,0
544912,58,216,258,791,2,1281,4294967295,24.28,1014.82,14.14,579.66,18.10,0
545908,58,215,256,791,2,1267,4294967295,24.28,1014.82,14.14,578.66,18.10,1
546904,58,215,256,790,2,1241,4294967295,24.28,1014.82,14.14,574.70,18.02,1
547900,59,218,263,812,3,1468,4294967295,24.28,1014.83,14.15,578.16,18.10,1
548896,61,222,271,847,2,930,4294967295,24.28,1014.82,14.14,578.16,18.02,1
549892,62,225,274,865,2,909,4294967295,24.28,1014.83,14.14,575.20,18.02,1
550888,63,228,279,878,3,933,4294967295,24.28,1014.83,14.15,571.28,18.02,1
551884,64,235,285,898,2,940,4294967295,24.28,1014.83,14.15,560.32,18.10,1
552880,64,237,286,909,2,932,4294967295,24.28,1014.82,14.15,559.86,18.10,1
553876,64,239,284,910,2,917,4294967295,24.28,1014.82,14.17,563.61,18.02,1
554872,64,239,283,904,2,935,4294967295,24.28,1014.83,14.16,558.00,18.02,1
555868,64,238,281,897,2,1000,4294967295,24.28,1014.83,14.17,562.20,18.02,1
556864,64,237,282,892,2,1076,4294967295,24.28,1014.83,14.16,561.73,18.10,1
557860,64,238,281,888,2,1130,4294967295,24.28,1014.82,14.15,566.94,18.10,1
558856,63,239,282,888,2,1213,4294967295,24.28,1014.82,14.16,569.35,18.02,1
559852,65,239,284,890,2,1257,4294967295,24.28,1014.83,14.15,565.04,18.10,1
560848,65,238,285,888,2,1329,4294967295,24.28,1014.82,14.15,564.56,18.02,1
561844,65,237,286,887,2,1392,4294967295,24.28,1014.83,14.15,565.04,18.10,1
562840,65,235,285,883,2,1442,4294967295,24.28,1014.82,14.15,565.04,18.27,1
563836,65,235,286,883,2,1456,4294967295,24.28,1014.80,14.16,567.90,18.35,1
564832,65,240,289,888,2,1574,4294967295,24.28,1014.79,14.16,565.51,18.35,1
565828,65,243,290,895,2,1653,4294967295,24.28,1014.79,14.15,566.94,18.35,1
566824,65,243,289,899,2,1859,4294967295,24.28,1014.79,14.14,567.42,18.35,1
567820,66,244,289,899,2,1824,4294967295,24.28,1014.79,14.14,572.74,18.27,1
568816,65,244,288,896,2,1928,4294967295,24.28,1014.80,14.14,570.80,18.27,1
569812,65,243,289,891,2,2161,4294967295,24.28,1014.80,14.13,571.28,18.43,1
570808,66,245,293,895,2,2045,4294967295,24.28,1014.78,14.14,574.21,18.43,1
571804,67,248,294,904,2,2924,4294967295,24.28,1014.78,14.15,568.38,18.35,1
572800,67,249,295,908,2,2245,4294967295,24.28,1014.79,14.14,570.31,18.43,1
573796,67,246,294,907,2,2318,4294967295,24.28,1014.78,14.14,575.20,18.43,1
574792,67,245,293,901,2,2371,4294967295,24.28,1014.78,14.14,572.74,18.43,1
575788,67,245,295,900,3,2334,4294967295,24.28,1014.78,14.14,570.80,18.51,1
576784,66,247,294,902,2,2416,4294967295,24.28,1014.77,14.15,570.80,18.43,1
577780,67,250,298,906,2,2302,4294967295,24.28,1014.78,14.15,575.69,18.43,1
578776,67,253,300,912,2,2604,4294967295,24.28,1014.78,14.14,573.72,18.43,1
579772,68,252,303,915,2,2597,4294967295,24.28,1014.78,14.14,574.70,18.35,1
580768,68,252,302,913,2,2525,4294967295,24.28,1014.79,14.14,577.17,18.35,1
581764,68,253,303,914,2,2812,4294967295,24.28,1014.79,14.14,575.69,18.27,1
582760,68,253,305,915,2,2764,4294967295,24.28,1014.80,14.15,578.16,18.35,1
583756,69,252,307,912,2,2846,4294967295,24.28,1014.79,14.15,571.77,18.35,1
584752,70,251,310,911,2,2953,4294967295,24.28,1014.79,14.15,571.77,18.35,1
585748,69,253,310,913,2,2846,4294967295,24.28,1014.79,14.15,573.23,18.35,1
586744,70,254,312,917,2,3081,4294967295,24.28,1014.79,14.15,578.16,18.35,1
587740,70,252,315,914,2,3073,4294967295,24.28,1014.79,14.15,578.66,18.43,1
588736,71,252,319,912,2,3359,4294967295,24.28,1014.78,14.15,572.74,18.43,1
589732,71,253,323,914,2,2968,4294967295,24.27,1014.78,14.15,578.66,18.43,1
590728,72,255,326,917,2,2438,4294967295,24.28,1014.78,14.15,574.70,18.43,1
591724,73,253,326,916,2,3005,4294967295,24.28,1014.78,14.16,576.18,18.43,1
592720,73,251,327,912,2,2975,4294967295,24.28,1014.78,14.17,577.67,18.43,1
593716,72,251,326,910,2,2902,4294967295,24.28,1014.78,14.16,573.23,18.43,1
594712,73,250,323,908,2,2960,4294967295,24.28,1014.78,14.15,576.68,18.35,1
595708,72,250,321,904,2,2860,4294967295,24.27,1014.79,14.16,573.72,18.43,1
596704,71,249,320,902,2,2705,4294967295,24.27,1014.78,14.16,575.20,18.35,1
597700,71,248,319,898,2,2628,4294967295,24.27,1014.79,14.16,580.66,18.35,1
598696,71,247,319,897,2,2484,4294967295,24.27,1014.79,14.16,581.17,18.35,1
599692,72,249,320,898,2,2416,4294967295,24.27,1014.79,14.16,574.21,18.27,1
0,70,245,319,893,2,2230,4294967295,24.28,1014.80,14.16,575.20,18.35,1
996,71,244,316,890,2,2161,4294967295,24.20,1014.79,14.16,576.68,18.27,1
1992,71,244,316,887,2,2018,4294967295,24.19,1014.80,14.19,573.72,18.27,1
2988,70,244,313,885,2,1871,4294967295,24.20,1014.80,14.20,573.23,18.18,1
3984,71,242,313,883,2,1741,4294967295,24.20,1014.81,14.20,572.25,18.10,1
4980,70,241,313,880,2,1835,4294967295,24.21,1014.82,14.21,569.83,18.18,1
5976,69,240,314,877,2,4633,4294967295,24.22,1014.81,14.20,577.67,18.10,0
6972,70,244,317,887,2,559,4294967295,24.23,1014.82,14.21,578.66,18.18,0
7968,71,248,322,900,2,582,4294967295,24.24,1014.81,14.21,575.69,18.27,0
8964,71,250,323,909,3,718,4294967295,24.24,1014.80,14.20,575.20,18.18,0
9960,71,251,322,912,2,731,4294967295,24.25,1014.81,14.20,569.83,18.35,0
10956,71,251,321,909,2,743,4294967295,24.25,1014.79,14.20,582.17,18.27,0
11952,71,249,319,905,2,739,4294967295,24.25,1014.80,14.20,576.68,18.18,0
12948,70,249,318,901,2,733,4294967295,24.26,1014.81,14.19,578.16,18.18,0
13944,70,248,318,897,2,718,4294967295,24.26,1014.81,14.19,579.66,18.10,0
14940,70,247,318,895,2,779,4294967295,24.26,1014.82,14.20,577.17,18.02,0
15936,69,247,318,892,2,745,4294967295,24.27,1014.83,14.18,577.17,18.02,0
16932,69,245,316,888,2,730,4294967295,24.27,1014.83,14.19,578.16,18.02,0
17928,70,245,315,885,2,697,4294967295,24.27,1014.83,14.19,576.68,18.02,0
18924,69,243,314,881,2,679,4294967295,24.27,1014.83,14.18,577.67,18.10,0
19920,69,243,313,880,2,675,4294967295,24.27,1014.82,14.18,577.17,18.10,0
20916,69,242,311,876,2,690,4294967295,24.27,1014.82,14.17,583.18,18.10,0
21912,69,240,309,873,2,695,4294967295,24.27,1014.82,14.18,577.67,18.02,0
22908,67,238,307,869,2,684,4294967295,24.27,1014.83,14.18,578.66,17.93,0
23904,67,237,306,864,2,688,4294967295,24.27,1014.84,14.18,575.69,18.02,0
24900,68,235,303,860,2,799,4294967295,24.27,1014.83,14.18,578.66,17.93,0
25896,67,234,302,856,2,652,4294967295,24.27,1014.84,14.18,579.66,17.93,0
26892,67,233,301,854,2,648,4294967295,24.28,1014.84,14.17,577.67,17.93,0
27888,66,232,299,850,2,645,4294967295,24.27,1014.84,14.19,577.67,18.10,0
28884,67,231,297,849,2,637,4294967295,24.27,1014.82,14.18,582.68,18.18,0
29880,66,231,297,846,1,624,4294967295,24.27,1014.81,14.18,579.66,18.35,0
30876,66,229,295,843,2,618,4294967295,24.27,1014.79,14.17,580.16,18.35,0
31872,66,228,294,840,2,590,4294967295,24.27,1014.79,14.18,581.67,18.51,0
32868,65,227,292,837,2,588,4294967295,24.27,1014.77,14.18,582.68,18.51,0
33864,65,226,291,835,2,589,4294967295,24.27,1014.77,14.18,586.75,18.60,0
34860,65,224,289,832,2,607,4294967295,24.27,1014.76,14.17,581.67,18.60,0
35856,64,223,288,830,2,575,4294967295,24.27,1014.76,14.18,582.68,18.60,0
36852,65,223,286,827,2,619,4294967295,24.27,1014.76,14.17,583.69,18.60,0
37848,64,222,285,826,2,543,4294967295,24.27,1014.76,14.18,583.18,18.51,0
38844,64,221,284,824,2,543,4294967295,24.27,1014.77,14.17,588.29,18.35,0
39840,64,220,283,822,2,466,4294967295,24.27,1014.79,14.18,584.71,18.27,0
40836,63,219,281,819,2,433,4294967295,24.27,1014.80,14.18,589.32,18.18,0
41832,64,219,280,819,2,433,4294967295,24.27,1014.81,14.18,586.24,18.27,0
42828,63,217,279,817,2,385,4294967295,24.27,1014.80,14.18,587.26,18.18,0
43824,62,216,278,816,2,382,4294967295,24.27,1014.81,14.17,589.84,18.18,0
44820,63,216,276,813,2,364,4294967295,24.27,1014.81,14.18,589.32,18.10,0
45816,62,215,275,812,2,371,4294967295,24.27,1014.82,14.17,588.81,18.18,0
46812,62,214,275,810,2,369,4294967295,24.27,1014.81,14.17,586.75,18.10,0
47808,63,213,273,809,2,365,4294967295,24.27,1014.82,14.16,592.96,18.10,0
48804,63,213,272,808,2,435,4294967295,24.27,1014.82,14.18,587.26,18.10,0
49800,62,211,271,806,2,410,4294967295,24.27,1014.82,14.17,594.01,18.10,0
50796,62,211,270,805,2,423,4294967295,24.27,1014.82,14.17,588.81,18.02,0
51792,62,211,269,805,2,413,4294967295,24.27,1014.83,14.16,590.36,18.18,0
52788,62,210,269,804,2,396,4294967295,24.27,1014.81,14.17,587.78,18.10,0
53784,61,209,268,802,2,402,4294967295,24.27,1014.82,14.18,586.24,18.10,0
54780,61,209,266,801,2,343,4294967295,24.27,1014.82,14.18,586.75,18.02,0
55776,61,207,265,801,2,337,4294967295,24.27,1014.83,14.18,586.75,18.02,0
56772,61,206,264,800,2,353,4294967295,24.27,1014.83,14.19,586.24,18.10,0
57768,61,206,264,798,2,341,4294967295,24.27,1014.82,14.19,585.73,18.02,0
58764,61,206,263,799,2,361,4294967295,24.27,1014.83,14.19,581.67,18.02,0
59760,61,206,262,798,2,340,4294967295,24.27,1014.83,14.21,586.75,18.10,0
60756,61,205,261,797,2,351,4294967295,24.27,1014.82,14.19,590.88,18.02,0
61752,61,204,261,796,2,334,4294967295,24.27,1014.83,14.19,586.24,18.10,0
62748,61,203,259,795,2,328,4294967295,24.27,1014.82,14.21,584.71,18.10,0
63744,60,203,259,794,2,334,4294967295,24.27,1014.82,14.20,586.24,18.02,0
64740,60,202,258,792,2,310,4294967295,24.27,1014.83,14.21,589.32,18.02,0
65736,60,201,257,792,2,293,4294967295,24.27,1014.83,14.20,590.88,18.02,0
66732,60,201,255,790,2,307,4294967295,24.27,1014.83,14.21,587.78,18.02,0
67728,60,200,255,791,2,288,4294967295,24.27,1014.83,14.20,583.69,18.10,0
68724,60,199,254,790,2,293,4294967295,24.27,1014.82,14.20,588.81,18.10,0
69720,59,198,253,789,2,297,4294967295,24.27,1014.82,14.21,583.18,18.02,0
70716,60,198,253,789,2,308,4294967295,24.27,1014.83,14.21,583.69,18.02,0
71712,60,197,252,787,2,301,4294967295,24.27,1014.83,14.22,582.17,18.02,0
72708,59,197,251,787,2,285,4294967295,24.27,1014.83,14.21,588.29,17.93,0
73704,60,196,250,785,2,320,4294967295,24.27,1014.84,14.22,582.68,17.85,0
74700,59,195,249,785,2,322,4294967295,24.27,1014.85,14.21,587.26,17.85,0
75696,58,195,248,785,2,319,4294967295,24.27,1014.85,14.22,581.67,17.85,0
76692,59,194,248,784,2,309,4294967295,24.27,1014.85,14.22,582.68,17.93,0
77688,59,194,247,783,2,308,4294967295,24.27,1014.84,14.22,579.66,17.93,0
78684,59,193,246,783,2,314,4294967295,24.27,1014.84,14.23,580.16,18.02,0
79680,59,192,246,782,2,303,4294967295,24.27,1014.83,14.21,577.17,18.02,0
80676,59,192,245,781,2,310,4294967295,24.27,1014.83,14.22,578.66,17.93,0
81672,59,192,244,781,2,300,4294967295,24.27,1014.84,14.23,577.17,17.93,0
82668,58,190,244,781,2,297,4294967295,24.27,1014.84,14.22,577.17,17.93,0
83664,58,191,243,781,2,291,4294967295,24.27,1014.84,14.23,575.20,17.93,0
84660,58,189,243,780,2,288,4294967295,24.27,1014.84,14.23,572.74,17.93,0
85656,58,189,242,780,2,294,4294967295,24.27,1014.84,14.22,569.83,17.93,0
86652,58,188,241,779,2,315,4294967295,24.27,1014.84,14.23,568.38,17.93,0
87648,57,188,240,779,2,318,4294967295,24.27,1014.84,14.23,570.31,18.02,0
88644,58,188,240,778,2,315,4294967295,24.27,1014.83,14.23,568.86,18.10,0
89640,57,188,239,777,2,339,4294967295,24.27,1014.82,14.23,565.04,18.18,0
90636,57,187,238,777,3,316,4294967295,24.27,1014.81,14.23,565.99,18.27,0
91632,57,186,237,777,2,329,4294967295,24.27,1014.80,14.23,565.04,18.27,0
92628,57,186,237,776,2,326,4294967295,24.27,1014.80,14.22,563.61,18.35,0
93624,57,186,236,777,2,318,4294967295,24.27,1014.79,14.23,562.20,18.43,0
94620,57,185,235,776,2,312,4294967295,24.27,1014.78,14.22,560.32,18.43,0
95616,56,184,234,776,3,311,4294967295,24.27,1014.78,14.23,560.79,18.35,0
96612,56,184,235,776,2,310,4294967295,24.27,1014.79,14.23,557.53,18.43,0
97608,56,184,233,776,2,309,4294967295,24.27,1014.78,14.22,557.53,18.51,0
98604,56,183,233,775,2,309,4294967295,24.27,1014.77,14.23,562.20,18.51,0
99600,56,183,233,774,2,318,4294967295,24.27,1014.77,14.23,555.23,18.51,0
100596,56,183,232,774,2,306,4294967295,24.27,1014.77,14.24,559.86,18.51,0
101592,56,182,232,774,2,294,4294967295,24.27,1014.77,14.23,554.31,18.51,0
102588,56,182,231,773,2,309,4294967295,24.27,1014.77,14.23,552.94,18.43,0
103584,56,181,230,774,2,316,4294967295,24.27,1014.78,14.24,556.15,18.43,0
104580,55,181,230,772,2,315,4294967295,24.27,1014.78,14.24,554.77,18.43,0
105576,56,180,229,773,2,318,4294967295,24.27,1014.78,14.23,555.69,18.43,0
106572,56,179,229,772,2,316,4294967295,24.27,1014.78,14.25,551.13,18.35,0
107568,56,180,228,773,2,300,4294967295,24.27,1014.79,14.23,554.31,18.27,0
108564,56,180,228,773,2,317,4294967295,24.27,1014.80,14.24,558.46,18.27,0
109560,56,179,228,773,2,318,4294967295,24.27,1014.80,14.24,552.04,18.18,0
110556,56,179,228,774,2,316,4294967295,24.27,1014.81,14.23,551.13,18.10,0
111552,56,178,227,773,3,316,4294967295,24.27,1014.82,14.24,550.23,18.10,0
112548,56,178,227,774,2,305,4294967295,24.27,1014.82,14.23,552.04,18.10,0
113544,55,178,226,774,2,304,4294967295,24.27,1014.82,14.23,548.43,18.10,0
114540,56,177,226,773,2,322,4294967295,24.27,1014.82,14.24,548.43,18.02,0
115536,56,176,225,772,2,310,4294967295,24.27,1014.83,14.24,547.09,17.93,0
116532,56,176,225,773,2,329,4294967295,24.27,1014.84,14.24,546.65,17.93,0
117528,55,176,225,773,2,310,4294967295,24.27,1014.84,14.24,546.65,17.85,0
118524,55,176,224,772,2,311,4294967295,24.27,1014.85,14.25,548.43,17.93,0
119520,56,175,223,772,2,307,4294967295,24.27,1014.84,14.24,547.09,17.93,0
120516,56,175,223,771,2,302,4294967295,24.27,1014.84,14.25,544.87,17.85,0
121512,55,174,223,771,2,312,4294967295,24.27,1014.85,14.24,544.87,17.85,0
122508,56,174,222,771,2,365,4294967295,24.27,1014.85,14.25,542.23,17.85,0
123504,55,174,221,770,2,366,4294967295,24.27,1014.85,14.25,544.43,17.77,0
124500,55,173,220,771,2,380,4294967295,24.27,1014.86,14.24,545.76,17.77,0
125496,55,173,221,770,2,369,4294967295,24.27,1014.86,14.23,545.76,17.85,0
126492,55,173,220,770,2,372,4294967295,24.27,1014.85,14.25,545.32,17.93,0
127488,55,172,220,769,2,368,4294967295,24.27,1014.84,14.25,545.32,17.93,0
128484,55,172,219,769,2,347,4294967295,24.27,1014.84,14.25,543.99,17.93,0
129480,54,171,218,768,2,374,4294967295,24.27,1014.84,14.25,545.32,17.93,0
130476,55,171,218,768,2,370,4294967295,24.27,1014.84,14.25,547.09,17.93,0
131472,54,171,217,767,2,383,4294967295,24.27,1014.84,14.25,544.43,18.02,0
132468,55,171,217,767,2,388,4294967295,24.27,1014.83,14.25,546.20,18.10,0
133464,54,170,217,767,2,355,4294967295,24.27,1014.82,14.25,542.67,18.10,0
134460,54,170,216,767,2,369,4294967295,24.27,1014.82,14.25,543.55,18.10,0
135456,54,169,215,767,2,381,4294967295,24.27,1014.82,14.24,543.11,18.02,0
136452,54,169,215,766,2,367,4294967295,24.27,1014.83,14.24,543.11,18.10,0
137448,54,168,215,766,2,385,4294967295,24.27,1014.82,14.24,540.92,18.10,0
138444,54,168,214,766,2,370,4294967295,24.27,1014.82,14.24,538.75,18.18,0
139440,54,168,214,767,2,365,4294967295,24.27,1014.81,14.23,538.75,18.10,0
140436,54,167,213,766,2,365,4294967295,24.27,1014.82,14.23,536.17,18.18,0
141432,53,167,212,766,2,374,4294967295,24.27,1014.81,14.24,534.89,18.27,0
142428,54,167,212,767,2,366,4294967295,24.27,1014.80,14.22,534.47,18.35,0
143424,54,166,211,766,2,357,4294967295,24.27,1014.79,14.23,531.93,18.35,0
144420,53,166,211,767,2,402,4294967295,24.27,1014.79,14.22,529.41,18.35,0
145416,53,166,211,767,3,422,4294967295,24.27,1014.79,14.22,529.41,18.35,0
146412,54,166,211,767,2,407,4294967295,24.27,1014.79,14.21,526.10,18.43,0
147408,53,165,211,767,2,417,4294967295,24.27,1014.78,14.22,522.82,18.35,0
148404,53,165,210,766,2,378,4294967295,24.27,1014.79,14.20,518.38,18.43,0
149400,54,165,209,766,2,381,4294967295,24.27,1014.78,14.21,516.00,18.43,0
150396,53,165,209,766,2,441,4294967295,24.27,1014.78,14.20,514.81,18.51,0
151392,53,165,209,766,2,417,4294967295,24.27,1014.77,14.19,514.81,18.60,0
152388,53,164,208,767,2,420,4294967295,24.27,1014.76,14.20,510.89,18.60,0
153384,53,164,207,767,2,414,4294967295,24.27,1014.76,14.19,510.12,18.43,0
154380,53,164,208,767,2,402,4294967295,24.27,1014.78,14.19,509.73,18.51,0
155376,53,163,207,766,2,410,4294967295,24.27,1014.77,14.19,507.81,18.51,0
156372,52,163,207,765,2,420,4294967295,24.27,1014.77,14.18,505.51,18.51,0
157368,52,163,207,766,2,426,4294967295,24.27,1014.77,14.19,500.99,18.43,0
158364,53,163,206,766,2,421,4294967295,24.27,1014.78,14.17,500.99,18.43,0
159360,52,162,206,765,2,427,4294967295,24.27,1014.78,14.18,500.62,18.43,0
160356,53,162,206,765,2,408,4294967295,24.27,1014.78,14.17,497.65,18.51,0
161352,53,161,205,765,2,383,4294967295,24.27,1014.77,14.17,494.72,18.51,0
162348,53,161,205,764,2,405,4294967295,24.27,1014.77,14.17,491.82,18.60,0
